gene_id,expected_LoF,observed_LoF,observed/expected_LoF,gene_LoF,gene_length,obs_lof,exp_lof,oe_lof,mu_lof,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_LoF,posterior_distribution_mean_LoF
ENSG00000124257,2.3787490958712594,2.0,0.8407780389581039,NEURL2,2663,6.0,6.476,0.9265,2.8156999999999995e-07,0.503,1.711,0.0008932591422723468,0.32203220322032206,1.8351835183518352,1.0334428956305246
ENSG00000064601,10.551447905883725,6.0,0.56864233738521,CTSA,8677,18.0,30.355,0.59299,1.4454e-06,0.409,0.879,0.0012160248825496974,0.3114311431143114,1.121912191219122,0.6632483259060874
ENSG00000100979,4.957827557259666,3.0,0.605103740570232,PLTP,13396,16.0,23.366,0.68475,1.1134e-06,0.463,1.04,0.0003700976080367024,0.27462746274627464,1.5061506150615063,0.7905794425017043
ENSG00000100982,13.613503341791187,0.0,0.0,PCIF1,13396,2.0,40.594,0.049269,2.3541e-06,0.019,0.155,0.0010162364393693033,0.0036003600360036006,0.22002200220022003,0.07335651274221093
ENSG00000198026,23.39200840502657,7.0,0.2992474984959313,ZNF335,23542,23.0,65.029,0.35369,3.3483999999999996e-06,0.253,0.501,0.0009936287658239135,0.17021702170217023,0.562056205620562,0.34199714113727303
ENSG00000100985,12.594926024411917,7.0,0.5557793659472362,MMP9,7654,28.0,31.843000000000004,0.8793200000000001,1.4829e-06,0.651,1.206,0.001645535148211643,0.31603160316031603,1.043904390439044,0.6351471092715731
ENSG00000124140,16.582420877568193,2.0,0.1206096513148748,SLC12A5,38429,3.0,56.292,0.05329299999999999,2.9464999999999997e-06,0.023,0.138,0.00043150799858357474,0.04940494049404941,0.37963796379637965,0.18091447696809482
ENSG00000124160,11.11623148582231,1.0,0.0899585440691303,NCOA5,28968,2.0,29.648000000000003,0.067459,2.3455000000000002e-06,0.027,0.212,0.00038374176628770744,0.032003200320032,0.42684268426842686,0.17991715244059175
ENSG00000101017,4.779168194260295,1.0,0.20924143268298948,CD40,11592,2.0,14.927,0.13399,6.5098e-07,0.054,0.422,0.0004122815902570993,0.0744074407440744,0.9890989098909891,0.417132569505164
ENSG00000149654,8.128607223029158,5.0,0.6151115268350645,CDH22,134766,6.0,28.006,0.21424,1.2905000000000002e-06,0.116,0.423,6.031645387582297e-05,0.32143214321432145,1.2887288728872888,0.7364859034666583
ENSG00000080189,4.222408045604029,3.0,0.7104950463334105,SLC35C2,14877,7.0,15.058,0.46487,6.4044e-07,0.263,0.873,0.0002838212035762606,0.32023202320232025,1.6673667366736675,0.9027802883371675
ENSG00000062598,12.572628820936806,4.0,0.31815144286602376,ELMO2,67017,17.0,45.827,0.37096,2.8597000000000003e-06,0.253,0.556,0.00018760357552466997,0.1566156615661566,0.7280728072807281,0.39768890385964956
ENSG00000198185,1.4255217927325505,0.0,0.0,ZNF334,12498,17.0,23.691,0.71759,1.3258e-06,0.49,1.076,0.00011405999301748684,0.0338033803380338,1.5817581758175818,0.5787668646743545
ENSG00000149635,5.681151455821681,4.0,0.7040826197127795,OCSTAMP,9629,6.0,10.582,0.56699,5.3905e-07,0.309,1.119,0.000590004305309137,0.34563456345634563,1.5531553155315532,0.8637683130092907
ENSG00000158296,7.383067563116128,4.0,0.5417802242502767,SLC13A3,118252,14.0,26.234,0.53367,1.4235e-06,0.351,0.834,6.243503334502696e-05,0.2668266826682668,1.2355235523552355,0.6756932530654031
ENSG00000172315,0.5158481331711628,0.0,0.0,TP53RK,5415,5.0,6.0316,0.8289700000000001,3.8795000000000003e-07,0.43,1.651,9.52628131433357e-05,0.0634063406340634,1.8325832583258326,0.8309924767595647
ENSG00000197496,7.711574385549747,8.0,1.0374016510805777,SLC2A10,26840,13.0,14.807,0.87798,8.3699e-07,0.571,1.394,0.0002873164823230159,0.6052605260526053,1.7523752375237525,1.1342837075027168
ENSG00000064655,8.823836917215734,4.0,0.4533175349371888,EYA2,294230,8.0,30.889,0.25899,1.4913999999999998e-06,0.151,0.467,2.9989589495346275e-05,0.22322232223222324,1.036903690369037,0.5664719119157486
ENSG00000101040,23.40858254226803,1.0,0.042719374323256704,ZMYND8,147709,3.0,59.20399999999999,0.050672,2.8493999999999998e-06,0.022,0.131,0.00015847769968159036,0.015201520152015202,0.20262026202620262,0.08543890473488942
ENSG00000124151,30.670324135505755,3.0,0.09781442109139711,NCOA3,155021,16.0,72.536,0.22058000000000003,4.106600000000001e-06,0.148,0.335,0.00019784625396240352,0.0446044604460446,0.2528252825282528,0.13041922812160625
ENSG00000196562,13.750017408657559,4.0,0.2909087225941576,SULF2,130269,13.0,46.739,0.27814,2.397e-06,0.18,0.442,0.00010555095539735132,0.14321432143214322,0.6656665666566657,0.36363584897396867
ENSG00000124126,28.505130810985285,2.0,0.07016280729465173,PREX1,203631,3.0,85.264,0.035185,4.0727e-06,0.015,0.091,0.00013998424017455733,0.028602860286028604,0.22082208220822083,0.10524421094259546
ENSG00000124198,41.93604315792601,6.0,0.14307501490793334,ARFGEF2,114804,16.0,97.51899999999999,0.16407,5.5715e-06,0.11,0.249,0.00036528381552843113,0.0784078407840784,0.2824282428242824,0.16692085072592228
ENSG00000124207,19.455202878058905,1.0,0.051400132204623535,CSE1L,50641,2.0,53.824,0.037158,2.7937e-06,0.014,0.117,0.00038417888426490207,0.018201820182018203,0.24382438243824384,0.10280039413650999
ENSG00000124214,10.423942932074315,1.0,0.09593298874680281,STAU1,75027,1.0,28.296999999999997,0.035338999999999995,1.5530000000000002e-06,0.012,0.168,0.0001389358888410081,0.034003400340034004,0.45504550455045506,0.1918660102247503
ENSG00000124228,14.365389642361666,3.0,0.20883526828631158,DDX27,24731,10.0,46.543,0.21486,2.5736000000000002e-06,0.132,0.364,0.0005808657006332807,0.09520952095209521,0.5396539653965396,0.278447021752878
ENSG00000124201,27.14285439478943,5.0,0.1842105449661124,ZNFX1,40481,13.0,82.007,0.15852,4.8937e-06,0.102,0.252,0.000670508495214778,0.09620962096209622,0.3872387238723872,0.2210526539593348
ENSG00000158445,4.106194141888739,0.0,0.0,KCNB1,118771,0.0,23.96,0.0,1.3751e-06,0.0,0.125,3.457236313484554e-05,0.012401240124012402,0.7282728272827282,0.24289221904131092
ENSG00000124212,10.327801674232663,6.0,0.5809561598156646,PTGIS,64273,17.0,23.194000000000003,0.7329399999999999,1.3694e-06,0.501,1.099,0.0001606864729238197,0.31803180318031804,1.1461146114611462,0.6775514678456209
ENSG00000158470,5.987336577334629,0.0,0.0,B4GALT5,80934,0.0,19.73,0.0,9.623999999999999e-07,0.0,0.151,7.397801390434958e-05,0.0084008400840084,0.5002500250025003,0.16690659247658327
ENSG00000197818,6.857424109939996,5.0,0.7291367603693031,SLC9A8,79530,19.0,27.491999999999997,0.69112,1.2488e-06,0.481,1.014,8.622436954532875e-05,0.38043804380438045,1.502950295029503,0.8659635291599107
ENSG00000158480,1.9485671367986688,0.0,0.0,SPATA2,12153,1.0,16.219,0.061654999999999995,9.3521e-07,0.021,0.292,0.00016033630682125145,0.025602560256025603,1.36993699369937,0.47166868545762214
ENSG00000124226,3.1685056610763924,2.0,0.6312123801983576,RNF114,17482,4.0,11.485,0.34829,5.7105e-07,0.171,0.797,0.00018124388863267318,0.2528252825282528,1.697969796979698,0.8721461544533857
ENSG00000124216,5.646998287789266,2.0,0.3541704633282219,SNAI1,5888,3.0,11.382,0.26356999999999997,6.388700000000001e-07,0.119,0.681,0.0009590690026816009,0.14481448144814482,1.1105110511051106,0.5296671262681566
ENSG00000124208,6.17738512786848,4.0,0.6475231699500996,TMEM189-UBE2V1,72514,7.0,19.664,0.35598,1.1017e-06,0.201,0.669,8.518886184555369e-05,0.31843184318431844,1.4537453745374538,0.8009906212850816
ENSG00000244687,2.168870704292494,3.0,1.3832083185330442,UBE2V1,34836,7.0,9.5651,0.73183,5.7476e-07,0.415,1.369,6.225946447044708e-05,0.5408540854085409,1.9205920592059207,1.2797066390388228
ENSG00000240849,3.8304629024141095,1.0,0.26106505283467446,TMEM189,72673,7.0,19.664,0.35598,1.1017e-06,0.201,0.669,5.270819840125094e-05,0.09260926092609262,1.2149214921492149,0.5148880286681509
ENSG00000196396,11.281523462845637,1.0,0.08864051059179921,PTPN1,74409,5.0,27.526,0.18165,1.656e-06,0.094,0.382,0.0001516150393480041,0.0314031403140314,0.42044204420442044,0.17728108924777922
ENSG00000042062,16.451717513253215,16.0,0.9725428355495821,FAM65C,105421,35.0,44.364,0.78892,2.1427000000000003e-06,0.602,1.046,0.00015605730844189692,0.6582658265826583,1.4745474547454747,1.0324009606292208
ENSG00000124171,0.7512675611126262,0.0,0.0,PARD6B,25252,0.0,8.3139,0.0,3.4889000000000005e-07,0.0,0.36,2.9750814236996127e-05,0.052605260526052605,1.785778577857786,0.7584740456429333
ENSG00000124243,1.0632221499783219,0.0,0.0,BCAS4,82284,7.0,8.2891,0.84449,4.3536e-07,0.479,1.557,1.2921371712341668e-05,0.04220422042204221,1.7043704370437045,0.6696562570070418
ENSG00000101126,0.6601163959939405,0.0,0.0,ADNP,42374,1.0,38.657,0.025868000000000002,2.2739e-06,0.008,0.123,1.5578335677395113e-05,0.056405640564056406,1.8051805180518052,0.7860575715130412
ENSG00000000419,5.048161129738259,3.0,0.5942758012075471,DPM1,23689,9.0,17.98,0.50054,9.526299999999999e-07,0.301,0.873,0.00021310148717709732,0.2698269826982698,1.485748574857486,0.7780899634176286
ENSG00000026559,3.4760977194406486,1.0,0.28767890914209215,KCNG1,19474,5.0,13.965,0.35803,6.846099999999999e-07,0.186,0.753,0.00017849942073742676,0.10181018101810181,1.3175317531753177,0.5619592419739089
ENSG00000101096,20.015341834657093,1.0,0.04996167481229192,NFATC2,175877,3.0,41.368,0.07252,2.5519e-06,0.032,0.187,0.00011380306597597805,0.0178017801780178,0.23702370237023704,0.09992348308685121
ENSG00000054793,20.843891879373412,5.0,0.23987842716397284,ATP9A,172121,7.0,64.215,0.10901,3.5404e-06,0.061,0.205,0.00012110022530297531,0.1254125412541254,0.5044504450445044,0.2878541125951217
ENSG00000101115,17.669735867596167,0.0,0.0,SALL4,18479,0.0,29.535999999999998,0.0,1.9517e-06,0.0,0.101,0.0009562062810539621,0.0028002800280028,0.16941694169416943,0.05649399052244253
ENSG00000020256,3.496690444245809,2.0,0.5719694184800433,ZFP64,152646,10.0,22.378,0.44686000000000003,1.0452e-06,0.275,0.758,2.290718685223202e-05,0.23102310231023104,1.6221622162216223,0.8116916235840632
ENSG00000182463,20.369995145911588,1.0,0.04909181336750135,TSHZ2,522924,5.0,34.202,0.14619000000000001,1.7965999999999999e-06,0.075,0.307,3.8954026103050514e-05,0.017401740174017404,0.23282328232823282,0.09818376256209665
ENSG00000171940,19.622278299306878,1.0,0.050962481764175324,ZNF217,42843,1.0,32.224000000000004,0.031032,1.7577000000000001e-06,0.01,0.147,0.0004580043017367336,0.018201820182018203,0.24182418241824183,0.10192509436967198
ENSG00000064787,5.351766961379994,1.0,0.1868541749325614,BCAS1,133989,14.0,25.435,0.55043,1.0862e-06,0.363,0.86,3.9941838220898686e-05,0.0664066406640664,0.8852885288528853,0.3732275499482181
ENSG00000019186,12.10679658922898,17.0,1.4041699531917753,CYP24A1,20525,32.0,27.85,1.149,1.3787e-06,0.866,1.542,0.0005898561066615824,0.9504950495049506,1.891989198919892,1.4237382034990265
ENSG00000101132,0.7227766926820409,0.0,0.0,PFDN4,20206,1.0,5.8116,0.17207,2.4291999999999995e-07,0.06,0.816,3.577039951905577e-05,0.05380538053805381,1.7921792179217921,0.7670233535509325
ENSG00000101134,6.910549379008624,3.0,0.4341188862802649,DOK5,175575,9.0,18.838,0.47775,9.9664e-07,0.287,0.834,3.935952942622027e-05,0.19761976197619763,1.1197119711971197,0.5779499886829648
ENSG00000054803,1.5507610694222262,1.0,0.6448446635125902,CBLN4,8033,2.0,6.2609,0.31944,2.6444e-07,0.13,1.004,0.00019304880734746996,0.20442044204420443,1.827982798279828,0.9475793070630741
ENSG00000124098,1.1874575637847915,0.0,0.0,FAM210B,9749,2.0,4.5284,0.44165,1.8919000000000002e-07,0.179,1.358,0.00012180301197915596,0.039003900390039,1.6655665566556657,0.6369424667165363
ENSG00000087586,6.790954416808326,1.0,0.1472547065733345,AURKA,22949,3.0,19.805999999999997,0.15147,9.329899999999999e-07,0.068,0.391,0.00029591504713967167,0.052405240524052404,0.6984698469846985,0.2944751659207298
ENSG00000101138,5.990275227889777,1.0,0.16693723776566355,CSTF1,12092,2.0,18.477,0.10824,1.0153e-06,0.043,0.341,0.0004953916000570441,0.05940594059405941,0.7916791679167917,0.3337244646480391
ENSG00000087589,2.6244747652935225,1.0,0.3810286207450577,CASS4,47229,6.0,26.546999999999997,0.22601,1.3766999999999999e-06,0.123,0.446,5.55691368712766e-05,0.1328132813281328,1.5813581358135813,0.7050494784393783
ENSG00000022277,5.731540032935219,4.0,0.6978927089429282,RTFDC1,50297,8.0,17.227999999999998,0.46435,9.9041e-07,0.272,0.838,0.00011395391440712605,0.3426342634263426,1.542954295429543,0.8570781587600275
ENSG00000124091,6.592984565494498,4.0,0.6067055004094318,GCNT7,34434,3.0,8.6157,0.3482,4.828899999999999e-07,0.158,0.9,0.00019146728714336116,0.2986298629862986,1.3735373537353737,0.7536403540017751
ENSG00000124103,0.3267246092448506,1.0,3.0606816006644615,FAM209A,8956,2.0,4.2946,0.4657,1.8765999999999997e-07,0.189,1.417,3.648108633819234e-05,0.37703770377037704,1.9367936793679368,1.2578228745000342
ENSG00000087510,4.932121767927607,0.0,0.0,TFAP2C,9982,2.0,16.976,0.11782000000000001,8.1601e-07,0.047,0.371,0.0004941015596000408,0.0102010201020102,0.607060706070607,0.20254858697788905
ENSG00000101144,8.099366990942576,4.0,0.493865755740313,BMP7,97882,5.0,18.452,0.27097,9.5973e-07,0.141,0.57,8.274623517033343e-05,0.24322432243224323,1.1289128912891289,0.6168029844322739
ENSG00000054796,3.8327839273876707,6.0,1.5654417555673297,SPO11,14236,15.0,20.77,0.7222,9.2845e-07,0.482,1.112,0.0002692318015866585,0.7758775877587759,1.937993799379938,1.4162884441924215
ENSG00000101146,6.020744466780428,0.0,0.0,RAE1,28202,1.0,24.483,0.040844,1.3674e-06,0.014,0.194,0.00021348643595420284,0.0084008400840084,0.49744974497449745,0.16598065088717712
ENSG00000132819,1.440119479963532,0.0,0.0,RBM38,17927,1.0,8.4573,0.11824000000000001,3.7233000000000005e-07,0.041,0.561,8.033243041019311e-05,0.0334033403340334,1.5761576157615762,0.5753947674046876
ENSG00000124092,15.146964731635123,5.0,0.33009913791885137,CTCFL,29674,12.0,33.514,0.35806,1.7538e-06,0.228,0.58,0.0005104456673058948,0.17241724172417242,0.6940694069406941,0.3961189358807356
ENSG00000124253,8.431947028730296,11.0,1.3045622751802806,PCK1,5378,23.0,25.316,0.9085200000000001,1.0826e-06,0.653,1.287,0.0015678592466958526,0.8084808480848085,1.8785878587858786,1.3412796747461473
ENSG00000124256,5.692993102304554,4.0,0.7026181005525509,ZBP1,16731,20.0,18.125999999999998,1.1034,9.6294e-07,0.775,1.597,0.0003402661587654386,0.34483448344834483,1.5507550755075508,0.8621896692997587
ENSG00000124225,0.8109564702173594,0.0,0.0,PMEPA1,63145,0.0,8.7247,0.0,3.7275999999999996e-07,0.0,0.343,1.28427661765359e-05,0.050405040504050404,1.771977197719772,0.7407865918245079
ENSG00000124237,1.865177779989521,2.0,1.072283844176632,C20orf85,10247,7.0,6.6992,1.0449,2.8591e-07,0.588,1.784,0.00018202183858588084,0.38323832383238327,1.8897889788978899,1.1447006438444882
ENSG00000124227,4.220058220447428,4.0,0.9478542216832031,ANKRD60,10159,7.0,7.356,0.9516100000000001,3.1622e-07,0.538,1.698,0.00041540094698763936,0.45624562456245626,1.806980698069807,1.085858251331002
ENSG00000124209,5.305530215845067,1.0,0.18848257559884984,RAB22A,57812,4.0,13.412,0.29823,8.632200000000001e-07,0.146,0.682,9.177212716814964e-05,0.067006700670067,0.892889288928893,0.37644230779022647
ENSG00000124164,2.471691529798003,1.0,0.4045812302806751,VAPB,61980,2.0,11.258,0.17765999999999998,5.635e-07,0.072,0.559,3.987885656337533e-05,0.14021402140214023,1.6257625762576258,0.735557242311213
ENSG00000198768,3.03279568324633,0.0,0.0,APCDD1L,56031,4.0,11.825999999999999,0.33825,5.6332e-07,0.166,0.774,5.412710255477022e-05,0.0168016801680168,0.9734973497349735,0.3249775644730023
ENSG00000124222,5.5337243087263985,3.0,0.5421303687408414,STX16,28255,4.0,19.003,0.21049,1.017e-06,0.103,0.482,0.0001958493827190373,0.24642464246424645,1.3781378137813782,0.7157550184403778
ENSG00000215440,4.211955181648218,2.0,0.47483886075382264,NPEPL1,30108,12.0,18.119,0.6623100000000001,8.4383e-07,0.423,1.073,0.00013989488447084555,0.19341934193419344,1.4387438743874388,0.6965273954411902
ENSG00000087460,5.728337374316219,0.0,0.0,GNAS,71475,8.0,38.85,0.20592,2.0891e-06,0.12,0.372,8.014462923142663e-05,0.0088008800880088,0.5228522852285229,0.17444959725049738
ENSG00000101158,11.507310936806968,4.0,0.34760510270090206,NELFCD,13926,8.0,32.699,0.24465,1.7252e-06,0.143,0.441,0.0008263184645129232,0.1712171217121712,0.7954795479547955,0.4345040161570137
ENSG00000101160,5.590990616839834,11.0,1.967450985674784,CTSZ,12063,20.0,13.296,1.5042,5.683699999999999e-07,1.042,1.919,0.0004634826010809777,1.0887088708870887,1.966996699669967,1.6075456669517028
ENSG00000101162,2.3097454180344577,3.0,1.2988444425849035,TUBB1,7401,12.0,14.372,0.83496,8.652100000000001e-07,0.534,1.352,0.00031208558546607995,0.5200520052005201,1.9125912591259127,1.2536914373057328
ENSG00000124172,1.7830513403137147,2.0,1.121672693758843,ATP5E,6916,3.0,3.5315,0.8495,2.3443000000000002e-07,0.375,1.79,0.0002578154049036603,0.39443944394439445,1.8963896389638966,1.1625023061576525
ENSG00000101166,1.6019320873944956,0.0,0.0,SLMO2,9765,3.0,9.893,0.30325,4.9911e-07,0.137,0.784,0.00016404834484326633,0.030603060306030605,1.5131513151315132,0.5395189009216302
ENSG00000124203,22.796875890839967,13.0,0.5702535760710765,ZNF831,68094,22.0,42.51,0.51752,2.2137e-06,0.369,0.739,0.00033478538330601766,0.3712371237123713,0.9066906690669068,0.6141192171171753
ENSG00000124205,3.9832217677574673,3.0,0.753159169866905,EDN3,25566,4.0,9.4962,0.42122,4.990100000000001e-07,0.206,0.964,0.0001558015242023573,0.33803380338033806,1.7141714171417142,0.9431116088432212
ENSG00000087495,12.085383479142525,2.0,0.16548916328982743,PHACTR3,270203,3.0,30.193,0.099359,1.8454e-06,0.044,0.257,4.472705143592975e-05,0.0676067606760676,0.5208520852085209,0.24823372636143543
ENSG00000196074,30.703595528110842,1.0,0.03256947542461092,SYCP2,70093,9.0,85.955,0.10471,4.1145e-06,0.062,0.183,0.0004380408247344363,0.011601160116011602,0.15441544154415443,0.06513915558067426
ENSG00000124215,15.10462620497128,12.0,0.7944585875319791,CDH26,75596,40.0,42.082,0.9505299999999999,2.4532e-06,0.737,1.237,0.00019980721473320388,0.5090509050905091,1.2867286728672869,0.8604805118864399
ENSG00000179242,13.266927868773308,2.0,0.1507508007718538,CDH4,688192,8.0,39.671,0.20165999999999998,2.1398e-06,0.117,0.364,1.9277945498891747e-05,0.06160616061606161,0.4746474647464747,0.22612619905124137
ENSG00000130699,16.08673120024921,0.0,0.0,TAF4,112342,0.0,36.701,0.0,1.8209e-06,0.0,0.081,0.00014319427462791486,0.0030003000300030005,0.1862186218621862,0.062063076479011534
ENSG00000149657,11.014111257493559,1.0,0.09079261836216156,LSM14B,12918,1.0,20.282,0.049305,1.3959e-06,0.017,0.234,0.0008526173755607337,0.032203220322032204,0.4306430643064307,0.18158529823095484
ENSG00000101182,3.5119226151659455,0.0,0.0,PSMA7,6706,0.0,13.274000000000001,0.0,7.1148e-07,0.0,0.225,0.0005236985707077163,0.014401440144014403,0.8480848084808481,0.28286301419107235
ENSG00000184402,11.173879211467709,2.0,0.17898886878492545,SS18L1,38719,4.0,29.926,0.13366,1.4761000000000001e-06,0.065,0.306,0.00028858904443471444,0.07320732073207321,0.5634563456345635,0.2684832048805865
ENSG00000101181,5.4913995067179275,3.0,0.5463088227927939,MTG2,20540,8.0,15.529000000000002,0.51517,8.4208e-07,0.301,0.93,0.0002673514852345632,0.24842484248424843,1.387138713871387,0.7208736188404995
ENSG00000101180,1.4827674446725791,0.0,0.0,HRH3,5298,5.0,15.172,0.32955999999999996,7.4994e-07,0.171,0.693,0.0002798730548645865,0.032603260326032606,1.55995599559956,0.5656720449449015
ENSG00000130703,8.950799059277994,6.0,0.6703312140362118,OSBPL2,57689,7.0,27.357,0.25587,1.2484e-06,0.145,0.481,0.00015515607930936562,0.36703670367036706,1.3187318731873188,0.7805158802092902
ENSG00000130706,5.204292807610956,0.0,0.0,ADRM1,6770,0.0,17.115,0.0,7.3723e-07,0.0,0.175,0.0007687286274166847,0.0098009800980098,0.5754575457545755,0.19198878323074145
ENSG00000130702,75.87824655400902,23.0,0.30311717843438746,LAMA5,59358,44.0,182.1,0.24161999999999997,9.8837e-06,0.189,0.311,0.0012783154175344355,0.21802180218021802,0.4294429442944295,0.3162961861924043
ENSG00000171858,1.0405475411991836,0.0,0.0,RPS21,1405,2.0,5.7658,0.34686999999999996,2.4566e-07,0.141,1.088,0.0007406032321702374,0.043004300430043,1.7111711171117112,0.6757968552535478
ENSG00000149679,6.433142817554503,4.0,0.621780071333868,CABLES2,18654,9.0,18.643,0.48276,9.4235e-07,0.29,0.842,0.00034486666760772506,0.30583058305830585,1.403940394039404,0.771302731016651
ENSG00000130701,7.022572065800412,2.0,0.2847959381919203,RBBP8NL,17297,8.0,24.499000000000002,0.32655,1.1887e-06,0.191,0.589,0.000405999425669215,0.11641164116411641,0.8960896089608961,0.4270371877524891
ENSG00000130700,5.583152674643033,1.0,0.179110273043704,GATA5,12474,3.0,12.332,0.24326,6.1532e-07,0.11,0.629,0.0004475831870004035,0.0636063606360636,0.8488848884888489,0.3579048282325973
ENSG00000101187,12.27576571361519,11.0,0.8960744491726309,SLCO4A1,43341,20.0,29.070999999999998,0.68797,1.5162e-06,0.483,1.0,0.0002832367899590501,0.5638563856385639,1.476947694769477,0.9754043372284993
ENSG00000101188,5.202820870471769,4.0,0.7688137069453436,NTSR1,53935,13.0,15.071,0.8625799999999999,9.2399e-07,0.561,1.37,9.646464949423879e-05,0.37623762376237624,1.6471647164716472,0.9307813638643709
ENSG00000101189,1.4488197077087837,0.0,0.0,MRGBP,4141,0.0,8.5379,0.0,4.9317e-07,0.0,0.35,0.00034987194100670943,0.0334033403340334,1.572957295729573,0.5733957182038938
ENSG00000060491,5.424494956909065,3.0,0.5530468778810391,OGFR,9166,5.0,14.66,0.34108,9.7952e-07,0.177,0.717,0.0005918061266538365,0.2514251425142514,1.4017401740174018,0.7290851137768941
ENSG00000092758,11.709811618008365,6.0,0.5123908219644353,COL9A3,24916,27.0,49.9,0.54108,3.0258999999999997e-06,0.398,0.746,0.00046997156919282245,0.28062806280628066,1.0113011301130113,0.5977584024266384
ENSG00000101190,8.826457478016575,0.0,0.0,TCFL5,20649,1.0,18.615,0.053719,1.1158e-06,0.018,0.255,0.00042745205472500246,0.005800580058005801,0.33923392339233926,0.11319571282467394
ENSG00000101191,25.98083318009299,1.0,0.0384899126624707,DIDO1,60215,8.0,77.33800000000001,0.10344,4.537300000000001e-06,0.06,0.187,0.0004314677934085027,0.013601360136013601,0.18261826182618263,0.07697999856506427
ENSG00000101193,6.924124005867392,0.0,0.0,GID8,7526,1.0,13.302,0.075178,8.164499999999999e-07,0.026,0.357,0.0009200271068120372,0.007400740074007401,0.43264326432643263,0.14432068118843694
ENSG00000101194,8.872015864075468,9.0,1.0144255981825692,SLC17A9,15898,25.0,25.144000000000002,0.99429,1.163e-06,0.724,1.389,0.0005580586151764668,0.6094609460946094,1.7015701570157016,1.107901278111791
ENSG00000149658,15.306030183650982,0.0,0.0,YTHDF1,20806,1.0,19.713,0.050729,8.473999999999999e-07,0.017,0.241,0.0007356546276867722,0.0032003200320032004,0.19561956195619562,0.0652337681943336
ENSG00000101197,6.792618444395344,7.0,1.0305304290683026,BIRC7,4625,12.0,14.474,0.82909,6.1951e-07,0.53,1.342,0.001468674258247642,0.581058105810581,1.772977297729773,1.1333362087337502
ENSG00000101198,4.098348712498385,4.0,0.976002844219073,NKAIN4,31911,5.0,10.642999999999999,0.46976999999999997,4.5395e-07,0.245,0.988,0.00012843059485752203,0.46804680468046805,1.8221822182218221,1.1062529626272746
ENSG00000101199,10.86636234357749,6.0,0.5521627026864487,ARFGAP1,17006,10.0,28.339000000000002,0.35288,1.4772999999999998e-06,0.217,0.599,0.0006389722652932783,0.30243024302430244,1.0895089508950895,0.6440832359314972
ENSG00000101203,24.244015799410448,37.0,1.5261498056316125,COL20A1,41666,62.0,63.623999999999995,0.9744799999999999,3.487e-06,0.793,1.204,0.0005818656890368754,1.1685168516851685,1.9007900790079009,1.5360667403119708
ENSG00000075043,17.182113283501405,1.0,0.05820005860165171,KCNQ2,66452,2.0,39.774,0.050283999999999995,1.9722e-06,0.02,0.158,0.00025856427622195576,0.020602060206020602,0.27602760276027605,0.11640023177353401
ENSG00000101210,7.266312313321613,0.0,0.0,EEF1A2,11140,0.0,16.035,0.0,7.8345e-07,0.0,0.186,0.0006522722004777032,0.0070007000700070005,0.41224122412241226,0.13752042912589413
ENSG00000125534,0.388173588220911,0.0,0.0,PPDPF,1483,5.0,3.1837,1.5705,1.4357e-07,0.725,1.937,0.0002617488794476811,0.0704070407040704,1.8531853185318532,0.8718648236596253
ENSG00000101213,11.856518686661031,14.0,1.1807850491350766,PTK6,8946,20.0,21.653000000000002,0.92366,1.1697e-06,0.649,1.342,0.001325343023324506,0.7772777277727773,1.7715771577157717,1.244150268862974
ENSG00000125508,8.100258013359067,10.0,1.2345285771771528,SRMS,6695,18.0,17.493,1.029,8.057800000000001e-07,0.71,1.522,0.0012098966412784266,0.7518751875187519,1.854985498549855,1.2899778365636487
ENSG00000130589,57.998919275864374,22.0,0.37931741271522385,HELZ2,16154,31.0,89.762,0.34536,4.3025e-06,0.259,0.466,0.003590375094457371,0.27102710271027103,0.5416541654165417,0.3965591132931887
ENSG00000101216,5.93831494804939,0.0,0.0,GMEB2,39440,1.0,20.086,0.049787,9.883e-07,0.017,0.236,0.00015056579482883848,0.008600860086008601,0.5044504450445044,0.1682840621547023
ENSG00000197457,2.3331878831583444,2.0,0.8571962911502348,STMN3,13720,3.0,8.5066,0.35267,3.6061e-07,0.16,0.911,0.0001700574258861767,0.3268326832683268,1.8411841184118412,1.043223618560155
ENSG00000258366,38.44800578361421,15.0,0.39013726965242784,RTEL1,39254,29.0,73.69,0.39354,4.0119e-06,0.292,0.537,0.0009794672080199267,0.26102610261026105,0.6006600660066007,0.4161464209625896
ENSG00000243509,5.39613368504967,6.0,1.1119072191675643,TNFRSF6B,2017,8.0,7.569,1.0569,3.7488e-07,0.615,1.769,0.0026753265667078187,0.596059605960596,1.8443844384438444,1.1983572496661
ENSG00000101246,5.7568238842661215,2.0,0.34741378930596895,ARFRP1,9382,4.0,14.289000000000001,0.27994,7.7729e-07,0.137,0.641,0.000613603057372215,0.142014201420142,1.0901090109010902,0.5197955212412325
ENSG00000197114,11.754043417091353,5.0,0.4253855309679719,ZGPAT,28678,9.0,20.225,0.445,1.0695e-06,0.267,0.777,0.00040986273160929467,0.22222222222222224,0.8944894489448946,0.5104552560032697
ENSG00000203896,2.340685906212234,2.0,0.8544503962244376,LIME1,3642,6.0,6.8443,0.87665,2.9355e-07,0.477,1.654,0.0006426924509094547,0.32603260326032607,1.8401840184018403,1.0416118496287499
